Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
16,2119,-210.26,-102.0,105.88,-111.04,-109.12,113.03,0.24,2.18,695.02,6.1,8711.36,8,fixedpt,compZmmul
17,2117,-212.61,-93.0,98.13,-108.04,-107.71,111.9,0.26,2.36,791.59,6.95,9521.44,8,fixedpt,compZmmul
18,2114,-216.49,-79.12,84.11,-104.86,-103.61,106.65,0.19,2.55,780.17,5.06,10318.34,8,fixedpt,compZmmul
19,2116,-204.4,-91.64,95.78,-107.97,-101.55,105.75,0.26,2.46,785.13,7.3,11120.23,8,fixedpt,compZmmul
20,2117,-190.62,-80.51,85.44,-99.31,-98.93,103.13,0.26,2.45,766.21,7.22,11904.77,8,fixedpt,compZmmul
21,2115,-196.7,-86.76,90.41,-101.19,-99.4,102.58,0.2,2.61,759.23,6.52,12681.83,8,fixedpt,compZmmul
22,2125,-207.31,-101.51,104.9,-99.53,-99.4,102.58,0.2,2.6,859.81,6.95,13559.18,8,fixedpt,compZmmul
23,2127,-178.2,-82.94,88.38,-108.68,-108.02,111.22,0.2,2.87,875.92,7.3,14454.69,8,fixedpt,compZmmul
24,2132,-175.62,-90.12,95.71,-104.55,-99.28,103.57,0.26,3.15,943.64,6.78,15417.19,8,fixedpt,compZmmul
25,2135,-185.79,-90.28,92.39,-99.0,-96.92,100.1,0.2,3.15,928.17,6.98,16364.16,8,fixedpt,compZmmul
26,2130,-173.36,-86.8,90.66,-98.01,-97.81,100.99,0.2,3.09,885.11,7.5,17267.5,8,fixedpt,compZmmul
27,2139,-169.57,-86.71,90.37,-98.53,-95.7,99.74,0.25,3.24,946.27,7.73,18233.76,8,fixedpt,compZmmul
28,2145,-168.35,-88.54,91.32,-96.92,-96.22,99.4,0.2,3.49,896.24,8.53,19152.36,8,fixedpt,compZmmul
29,2143,-156.32,-75.74,80.15,-95.86,-95.19,99.06,0.24,3.47,929.84,8.02,20102.38,8,fixedpt,compZmmul
30,2138,-145.0,-71.93,76.2,-95.19,-95.19,99.05,0.24,3.2,874.52,8.27,20996.52,8,fixedpt,compZmmul
31,2140,-161.02,-91.64,95.09,-99.31,-93.94,97.97,0.25,3.48,940.88,9.39,21957.43,8,fixedpt,compZmmul
32,2145,-150.29,-72.77,77.23,-93.87,-93.02,97.37,0.27,3.45,894.19,8.74,22872.73,8,fixedpt,compZmmul
33,2138,-152.71,-65.57,70.77,-93.97,-93.02,97.37,0.27,3.59,967.25,8.37,23861.07,8,fixedpt,compZmmul
34,2141,-154.66,-75.11,79.92,-96.28,-90.21,94.5,0.26,3.72,958.99,8.98,24842.23,8,fixedpt,compZmmul
35,2138,-139.82,-77.79,82.44,-96.82,-90.21,94.5,0.26,3.65,988.92,7.93,25852.13,8,fixedpt,compZmmul
36,2142,-155.69,-84.98,88.75,-91.2,-88.46,92.81,0.27,3.49,927.92,7.62,26799.86,8,fixedpt,compZmmul
37,2141,-144.49,-77.07,80.86,-88.35,-87.79,92.49,0.29,3.76,949.57,8.8,27770.73,8,fixedpt,compZmmul
38,2140,-156.19,-71.18,76.28,-90.66,-87.51,91.86,0.27,3.87,925.06,8.33,28716.9,8,fixedpt,compZmmul
39,2140,-168.36,-84.19,87.65,-88.73,-85.57,89.91,0.27,3.44,939.39,8.09,29677.32,8,fixedpt,compZmmul
40,2140,-170.83,-93.71,96.56,-91.08,-88.46,92.81,0.27,3.33,890.45,9.41,30587.77,8,fixedpt,compZmmul
41,2141,-152.73,-77.61,80.99,-88.36,-86.66,91.01,0.27,3.78,885.15,9.23,31496.62,8,fixedpt,compZmmul
42,2147,-151.33,-77.14,81.9,-87.06,-87.06,91.47,0.27,3.64,903.0,9.29,32420.77,8,fixedpt,compZmmul
43,2150,-145.2,-65.88,70.33,-88.71,-87.51,91.86,0.27,3.75,890.97,9.69,33333.8,8,fixedpt,compZmmul
44,2151,-158.62,-83.64,86.85,-89.34,-86.34,89.59,0.2,3.83,881.41,9.21,34237.46,8,fixedpt,compZmmul
45,2148,-157.29,-78.1,82.21,-84.97,-82.9,87.61,0.29,3.52,960.71,8.85,35218.76,8,fixedpt,compZmmul
46,2140,-152.92,-70.67,74.99,-84.45,-80.3,85.01,0.29,3.68,944.17,9.42,36185.52,8,fixedpt,compZmmul
47,2140,-176.08,-80.18,84.99,-82.13,-80.23,84.93,0.29,3.72,938.03,8.41,37143.13,8,fixedpt,compZmmul
48,2135,-158.73,-64.85,69.83,-83.3,-81.3,85.81,0.28,3.71,980.68,9.31,38144.76,8,fixedpt,compZmmul
49,2139,-150.08,-68.83,73.17,-82.51,-79.68,84.38,0.29,3.65,1022.24,8.64,39187.61,8,fixedpt,compZmmul
50,2140,-174.36,-86.79,90.91,-83.13,-80.98,85.7,0.29,3.85,944.83,9.27,40153.37,8,fixedpt,compZmmul
51,2139,-166.57,-78.73,83.47,-81.46,-77.29,81.81,0.28,3.67,1003.46,9.73,41178.09,8,fixedpt,compZmmul
52,2145,-159.37,-74.49,79.05,-82.08,-80.74,85.27,0.28,3.66,979.97,8.83,42180.89,8,fixedpt,compZmmul
53,2139,-150.69,-70.79,75.69,-83.93,-80.4,84.93,0.28,3.53,965.18,8.96,43167.77,8,fixedpt,compZmmul
54,2139,-165.35,-70.02,74.47,-79.57,-76.81,81.19,0.27,3.54,1101.09,9.66,44291.05,8,fixedpt,compZmmul
55,2141,-152.68,-72.37,76.26,-79.48,-78.58,82.34,0.23,3.66,979.13,8.97,45291.05,8,fixedpt,compZmmul
56,2142,-144.54,-70.59,74.84,-81.13,-78.66,83.02,0.27,3.65,1095.06,8.92,46408.37,8,fixedpt,compZmmul
57,2142,-155.82,-70.84,74.36,-75.9,-75.27,79.79,0.28,3.7,931.95,9.88,47362.76,8,fixedpt,compZmmul
58,2138,-143.26,-74.38,77.26,-81.32,-75.13,78.79,0.22,3.81,1036.92,9.57,48422.11,8,fixedpt,compZmmul
59,2143,-154.51,-62.26,66.12,-75.17,-75.13,78.79,0.22,3.42,1073.24,9.48,49516.27,8,fixedpt,compZmmul
60,2143,-156.48,-69.73,74.12,-81.37,-78.7,83.05,0.27,3.72,1050.05,8.86,50586.28,8,fixedpt,compZmmul
61,2147,-154.86,-52.15,58.17,-77.28,-72.69,77.1,0.27,3.62,1099.84,9.6,51709.83,8,fixedpt,compZmmul
62,2148,-159.97,-64.04,68.64,-73.44,-69.26,73.86,0.28,3.74,1045.13,9.93,52775.9,8,fixedpt,compZmmul
63,2145,-158.7,-65.83,71.16,-71.57,-68.18,72.97,0.29,3.66,1056.05,10.09,53852.81,8,fixedpt,compZmmul
64,2144,-157.86,-61.52,66.73,-76.26,-69.2,73.98,0.29,3.53,1000.65,10.15,54876.07,8,fixedpt,compZmmul
65,2144,-152.31,-58.73,63.76,-68.18,-68.18,72.97,0.29,3.43,1108.65,9.99,56006.35,8,fixedpt,compZmmul
66,2141,-163.48,-67.01,71.07,-69.77,-69.2,73.98,0.29,3.35,1089.32,9.66,57118.78,8,fixedpt,compZmmul
67,2142,-139.3,-53.98,58.55,-68.78,-67.35,72.15,0.29,3.4,1051.71,9.6,58192.23,8,fixedpt,compZmmul
68,2145,-142.63,-61.31,65.82,-77.12,-75.61,79.61,0.24,3.37,1128.29,8.86,59342.09,8,fixedpt,compZmmul
69,2141,-174.42,-71.51,76.38,-68.89,-68.18,72.97,0.29,3.14,1095.61,9.71,60459.22,8,fixedpt,compZmmul
70,2146,-142.18,-54.13,59.04,-67.57,-65.71,70.49,0.29,3.29,1092.68,9.79,61575.11,8,fixedpt,compZmmul
71,2144,-160.57,-67.81,71.08,-73.22,-68.26,73.23,0.3,3.36,1085.14,10.21,62682.79,8,fixedpt,compZmmul
72,2133,-156.5,-58.15,62.81,-68.82,-68.24,73.03,0.29,3.18,1138.5,9.04,63842.21,8,fixedpt,compZmmul
73,2137,-139.37,-62.02,67.44,-71.04,-66.45,71.24,0.29,2.98,1094.88,9.78,64958.99,8,fixedpt,compZmmul
74,2135,-153.93,-56.52,61.64,-68.53,-65.59,70.38,0.29,2.99,1154.38,9.6,66133.87,8,fixedpt,compZmmul
75,2135,-136.42,-42.45,49.12,-67.85,-67.27,72.24,0.3,3.05,1274.66,10.41,67430.73,8,fixedpt,compZmmul
76,2136,-131.21,-64.86,69.73,-68.28,-65.7,70.49,0.29,3.18,1098.76,9.72,68550.83,8,fixedpt,compZmmul
77,2136,-129.63,-48.93,53.8,-66.91,-65.62,70.58,0.3,3.08,1250.67,9.7,69824.06,8,fixedpt,compZmmul
78,2140,-131.79,-64.85,68.7,-64.19,-64.19,68.73,0.28,3.28,1238.26,10.38,71084.8,8,fixedpt,compZmmul
79,2133,-110.54,-45.96,50.9,-64.97,-63.71,68.25,0.28,3.26,1230.6,10.26,72338.53,8,fixedpt,compZmmul
80,2133,-118.49,-66.53,71.04,-66.85,-65.41,70.18,0.29,3.4,1406.76,10.43,73768.02,8,fixedpt,compZmmul
81,2142,-122.35,-54.27,59.62,-69.51,-67.59,72.55,0.3,3.4,1391.21,9.51,75180.6,8,fixedpt,compZmmul
82,2139,-110.78,-59.67,65.42,-68.66,-65.79,70.75,0.3,3.46,1410.53,10.21,76612.78,8,fixedpt,compZmmul
83,2146,-117.98,-56.09,60.36,-67.32,-63.42,68.57,0.31,3.4,1393.58,10.26,78028.65,8,fixedpt,compZmmul
84,2143,-108.98,-55.09,60.37,-67.21,-63.63,68.59,0.3,3.46,1355.53,9.66,79406.07,8,fixedpt,compZmmul
85,2144,-111.68,-54.28,59.19,-63.43,-62.31,66.88,0.28,3.44,1349.44,11.1,80778.52,8,fixedpt,compZmmul
86,2152,-121.7,-71.89,76.22,-63.99,-62.21,66.97,0.29,3.93,1401.43,10.64,82203.95,8,fixedpt,compZmmul
87,2147,-107.51,-51.74,57.35,-62.17,-61.87,66.44,0.28,3.56,1539.55,11.39,83767.83,8,fixedpt,compZmmul
88,2142,-117.67,-59.54,64.3,-67.56,-64.22,68.98,0.29,3.6,1480.05,11.52,85271.88,8,fixedpt,compZmmul
89,2142,-103.07,-56.35,61.49,-65.73,-64.09,69.05,0.3,3.18,1563.01,11.7,86858.69,8,fixedpt,compZmmul
90,2149,-110.89,-58.19,63.08,-63.03,-62.2,66.78,0.28,3.64,1559.58,11.58,88442.69,8,fixedpt,compZmmul
91,2152,-102.57,-51.76,56.79,-63.81,-59.56,64.85,0.32,3.67,1575.24,11.08,90041.65,8,fixedpt,compZmmul
92,2156,-94.59,-57.72,63.41,-65.13,-59.56,64.85,0.32,3.66,1667.4,11.59,91733.38,8,fixedpt,compZmmul
93,2147,-95.17,-49.89,54.87,-63.22,-61.84,66.61,0.29,3.57,1495.64,11.84,93253.82,8,fixedpt,compZmmul
94,2146,-108.72,-54.54,60.06,-63.27,-61.55,66.5,0.3,3.67,1522.77,12.0,94800.34,8,fixedpt,compZmmul
95,2144,-91.57,-51.08,56.76,-61.87,-60.79,65.75,0.3,3.66,1570.12,11.88,96395.05,8,fixedpt,compZmmul
96,2146,-92.53,-49.38,54.38,-62.12,-61.82,66.77,0.3,3.49,1570.12,11.69,97988.81,8,fixedpt,compZmmul
97,2150,-85.37,-47.39,53.97,-62.62,-59.44,64.73,0.32,3.7,1492.79,10.11,99504.88,8,fixedpt,compZmmul
98,2150,-87.73,-45.07,51.15,-59.53,-59.44,64.73,0.32,3.52,1565.3,10.24,101092.2,8,fixedpt,compZmmul
99,2154,-104.27,-58.4,63.29,-62.03,-61.91,66.87,0.3,3.76,1554.63,11.65,102671.14,8,fixedpt,compZmmul
0,2009,-425.83,-282.18,282.18,-287.28,-274.26,274.45,0.01,0.0,225.93,2.24,235.39,2,fixedpt,compZmmul
1,2030,-389.69,-256.09,256.26,-259.72,-244.87,244.87,0.0,0.84,311.12,3.43,559.63,2,fixedpt,compZmmul
2,2050,-365.36,-221.9,222.87,-254.25,-249.11,249.26,0.01,1.08,321.97,3.8,894.16,2,fixedpt,compZmmul
3,2063,-362.69,-188.36,188.52,-236.93,-181.69,181.82,0.01,1.06,367.0,3.52,1274.13,2,fixedpt,compZmmul
4,2075,-364.63,-168.73,168.73,-195.98,-188.01,188.01,0.0,1.36,363.96,3.74,1651.53,2,fixedpt,compZmmul
5,2088,-350.26,-169.3,169.3,-194.04,-184.87,184.87,0.0,1.43,417.53,4.34,2083.2,2,fixedpt,compZmmul
6,2086,-340.29,-144.66,144.81,-176.15,-169.71,169.83,0.01,1.42,407.18,4.12,2505.01,2,fixedpt,compZmmul
7,2086,-307.75,-151.97,151.97,-172.29,-169.24,169.24,0.0,1.39,496.07,3.98,3014.31,2,fixedpt,compZmmul
8,2084,-287.69,-146.89,147.4,-175.72,-169.64,169.76,0.01,1.45,507.43,4.48,3535.97,2,fixedpt,compZmmul
9,2093,-287.45,-156.16,156.41,-169.64,-169.64,169.76,0.01,1.55,549.17,4.35,4100.01,2,fixedpt,compZmmul
10,2098,-283.92,-167.46,167.76,-174.1,-166.01,166.14,0.01,1.55,633.58,4.96,4748.31,2,fixedpt,compZmmul
11,2106,-270.97,-157.73,157.73,-171.14,-167.7,167.7,0.0,1.63,615.54,4.7,5378.52,2,fixedpt,compZmmul
12,2100,-235.93,-152.11,152.11,-167.68,-167.6,167.87,0.02,1.55,645.64,4.8,6038.99,2,fixedpt,compZmmul
13,2105,-261.86,-159.11,159.11,-167.55,-161.58,161.58,0.0,1.78,717.27,4.84,6770.25,2,fixedpt,compZmmul
14,2102,-239.32,-136.34,137.24,-162.74,-158.56,158.96,0.03,1.96,777.18,5.1,7563.48,2,fixedpt,compZmmul
15,2108,-231.95,-141.74,142.81,-164.17,-161.17,161.17,0.0,2.16,835.36,5.28,8414.83,2,fixedpt,compZmmul
16,2110,-225.42,-135.84,136.03,-161.88,-160.59,160.59,0.0,2.32,810.91,5.5,9242.89,2,fixedpt,compZmmul
17,2116,-219.29,-133.66,133.93,-160.83,-158.49,158.64,0.01,2.5,804.96,6.12,10066.68,2,fixedpt,compZmmul
18,2116,-201.96,-137.53,137.53,-160.6,-160.14,160.14,0.0,2.79,698.65,6.7,10783.45,2,fixedpt,compZmmul
19,2116,-214.19,-132.96,132.96,-161.78,-158.87,158.87,0.0,2.77,943.71,6.58,11746.6,2,fixedpt,compZmmul
20,2119,-225.59,-164.69,164.69,-160.3,-158.43,158.84,0.03,3.03,775.23,7.67,12542.46,2,fixedpt,compZmmul
21,2119,-207.78,-140.03,140.03,-157.44,-153.75,153.89,0.01,2.93,830.68,7.2,13391.51,2,fixedpt,compZmmul
22,2123,-201.25,-130.17,130.34,-155.07,-152.97,153.1,0.01,3.02,953.71,6.75,14362.16,2,fixedpt,compZmmul
23,2130,-194.8,-139.37,139.65,-150.9,-147.09,147.33,0.02,3.01,822.4,7.34,15203.22,2,fixedpt,compZmmul
24,2125,-186.91,-128.06,128.19,-147.27,-147.09,147.33,0.02,3.09,928.43,7.83,16150.14,2,fixedpt,compZmmul
25,2130,-208.94,-141.51,141.66,-147.16,-146.51,146.76,0.02,3.45,939.72,8.28,17110.33,2,fixedpt,compZmmul
26,2126,-212.21,-152.6,152.79,-148.58,-146.51,146.76,0.02,3.63,826.53,8.41,17957.72,2,fixedpt,compZmmul
27,2129,-207.97,-139.95,140.38,-146.51,-146.51,146.76,0.02,3.55,902.85,8.66,18881.64,2,fixedpt,compZmmul
28,2131,-209.3,-146.25,146.52,-156.35,-147.28,147.52,0.02,3.58,922.19,8.25,19825.12,2,fixedpt,compZmmul
29,2140,-214.35,-137.85,138.23,-146.59,-144.27,144.93,0.05,3.78,960.37,9.05,20805.92,2,fixedpt,compZmmul
30,2140,-219.44,-138.62,138.88,-146.49,-145.31,145.55,0.02,3.84,988.51,9.01,21816.03,2,fixedpt,compZmmul
31,2139,-213.1,-152.12,152.61,-147.65,-146.51,146.76,0.02,3.84,903.39,9.7,22741.77,2,fixedpt,compZmmul
32,2144,-207.06,-129.37,130.07,-147.18,-142.53,142.67,0.01,3.96,993.46,9.57,23757.21,2,fixedpt,compZmmul
33,2144,-199.62,-121.3,122.21,-143.51,-136.24,137.41,0.08,3.85,1261.58,9.64,25041.35,2,fixedpt,compZmmul
34,2146,-203.49,-136.73,136.89,-143.24,-137.38,137.99,0.04,3.93,1093.88,9.15,26157.48,2,fixedpt,compZmmul
35,2143,-223.64,-134.55,134.55,-138.97,-136.24,137.41,0.08,3.79,1028.01,11.23,27208.32,2,fixedpt,compZmmul
36,2143,-192.64,-120.35,121.56,-136.68,-135.86,137.02,0.08,3.97,1114.86,11.16,28347.21,2,fixedpt,compZmmul
37,2146,-197.92,-124.14,125.16,-136.51,-136.01,137.17,0.08,3.96,1214.91,10.27,29584.02,2,fixedpt,compZmmul
38,2153,-196.59,-109.83,110.89,-132.87,-131.43,132.42,0.07,3.95,1163.15,11.12,30770.35,2,fixedpt,compZmmul
39,2146,-213.06,-116.35,117.19,-132.38,-121.24,122.02,0.05,4.12,1289.71,11.25,32083.43,2,fixedpt,compZmmul
40,2147,-222.29,-131.93,132.39,-125.95,-121.24,122.02,0.05,4.15,1181.14,11.36,33288.94,2,fixedpt,compZmmul
41,2148,-205.51,-126.52,127.33,-121.02,-120.08,120.86,0.05,4.27,1279.22,10.67,34591.6,2,fixedpt,compZmmul
42,2151,-211.08,-120.35,120.8,-120.31,-117.91,118.95,0.07,4.11,1124.34,10.53,35740.06,2,fixedpt,compZmmul
43,2155,-215.69,-126.12,126.86,-118.57,-117.91,118.95,0.07,4.4,1244.68,10.95,37008.81,2,fixedpt,compZmmul
44,2152,-201.59,-118.98,120.01,-118.02,-117.91,118.95,0.07,4.42,1340.54,13.75,38375.78,2,fixedpt,compZmmul
45,2153,-207.53,-115.08,115.97,-118.62,-118.21,119.0,0.05,4.46,1279.56,11.11,39679.46,2,fixedpt,compZmmul
46,2158,-205.08,-110.86,112.22,-120.06,-117.91,118.95,0.07,4.64,1285.03,11.57,40988.75,2,fixedpt,compZmmul
47,2157,-201.31,-124.01,124.46,-123.13,-122.52,123.01,0.03,4.35,1386.14,11.59,42399.68,2,fixedpt,compZmmul
48,2156,-203.47,-121.23,122.2,-118.46,-117.91,118.95,0.07,4.34,1435.89,10.74,43858.47,2,fixedpt,compZmmul
49,2155,-207.49,-123.41,124.04,-122.56,-117.91,118.95,0.07,4.22,1429.09,11.65,45312.1,2,fixedpt,compZmmul
50,2158,-205.99,-105.59,106.32,-122.88,-118.97,119.89,0.06,4.56,1440.4,12.42,46777.08,2,fixedpt,compZmmul
51,2156,-177.52,-115.2,115.95,-117.61,-117.61,118.78,0.08,4.29,1674.94,10.78,48475.39,2,fixedpt,compZmmul
52,2165,-199.53,-121.23,122.22,-120.03,-117.36,118.52,0.08,4.51,1299.73,12.17,49800.48,2,fixedpt,compZmmul
53,2157,-197.26,-120.33,121.08,-119.18,-117.91,118.95,0.07,4.47,1364.77,11.67,51190.0,2,fixedpt,compZmmul
54,2156,-168.62,-106.13,106.8,-125.53,-120.45,121.5,0.07,4.24,1342.75,12.49,52557.18,2,fixedpt,compZmmul
55,2164,-165.23,-95.32,96.71,-117.51,-117.35,118.52,0.08,4.25,1814.06,10.85,54395.14,2,fixedpt,compZmmul
56,2161,-183.25,-105.48,106.49,-118.93,-115.92,116.24,0.02,4.47,1404.53,13.72,55826.11,2,fixedpt,compZmmul
57,2157,-197.69,-104.92,105.84,-114.92,-103.09,104.27,0.08,4.41,1284.49,13.18,57136.98,2,fixedpt,compZmmul
58,2156,-170.81,-96.05,97.21,-121.53,-121.25,121.89,0.04,4.58,1539.91,12.82,58704.4,2,fixedpt,compZmmul
59,2158,-189.61,-99.17,100.0,-108.29,-100.75,101.39,0.04,4.23,1366.19,13.68,60098.28,2,fixedpt,compZmmul
60,2160,-198.1,-101.47,101.9,-106.26,-106.26,106.76,0.03,4.37,1466.71,14.3,61592.0,2,fixedpt,compZmmul
61,2150,-162.75,-67.93,68.99,-102.58,-101.53,102.6,0.07,4.32,1677.94,12.46,63295.19,2,fixedpt,compZmmul
62,2155,-167.4,-93.11,93.98,-104.37,-102.69,103.33,0.04,4.06,1603.97,12.78,64925.57,2,fixedpt,compZmmul
63,2145,-179.12,-87.23,88.64,-102.44,-99.81,100.84,0.07,4.28,1392.58,12.05,66343.45,2,fixedpt,compZmmul
64,2149,-180.43,-92.26,92.89,-102.09,-97.73,98.99,0.09,4.29,1380.62,12.58,67749.01,2,fixedpt,compZmmul
65,2145,-190.28,-92.41,92.9,-101.88,-98.11,99.34,0.09,4.32,1306.85,13.39,69081.67,2,fixedpt,compZmmul
66,2151,-187.99,-106.08,107.02,-101.8,-97.56,98.49,0.06,4.42,1360.62,12.84,70468.75,2,fixedpt,compZmmul
67,2153,-166.03,-73.91,75.43,-97.22,-94.75,96.02,0.09,4.29,1439.94,12.77,71934.11,2,fixedpt,compZmmul
68,2154,-173.09,-91.32,92.61,-98.49,-98.01,99.24,0.09,4.49,1548.48,12.74,73509.47,2,fixedpt,compZmmul
69,2150,-173.68,-89.88,90.76,-97.7,-95.13,96.39,0.09,4.51,1538.17,13.48,75074.33,2,fixedpt,compZmmul
70,2153,-177.72,-91.38,92.33,-98.53,-98.01,99.24,0.09,4.56,1375.3,13.53,76476.05,2,fixedpt,compZmmul
71,2148,-153.5,-93.43,94.6,-96.65,-94.65,95.92,0.09,4.27,1601.91,13.84,78103.52,2,fixedpt,compZmmul
72,2153,-186.63,-88.83,90.52,-98.11,-98.11,99.34,0.09,4.6,1410.86,12.75,79540.62,2,fixedpt,compZmmul
73,2156,-171.17,-91.13,92.59,-96.81,-96.25,97.46,0.08,4.55,1648.97,13.2,81216.19,2,fixedpt,compZmmul
74,2154,-173.21,-76.22,77.45,-96.91,-96.25,97.46,0.08,4.71,1578.34,13.24,82820.45,2,fixedpt,compZmmul
75,2158,-178.54,-84.89,86.48,-97.73,-96.59,97.9,0.09,4.43,1513.64,13.39,84361.96,2,fixedpt,compZmmul
76,2155,-179.13,-95.59,96.83,-97.04,-93.36,94.67,0.09,4.38,1601.91,13.36,85990.23,2,fixedpt,compZmmul
77,2154,-178.37,-89.99,90.59,-97.02,-94.6,95.94,0.09,4.48,1660.53,13.14,87678.27,2,fixedpt,compZmmul
78,2150,-175.25,-78.62,79.28,-95.0,-91.46,92.29,0.05,4.37,1600.4,14.29,89304.56,2,fixedpt,compZmmul
79,2156,-176.55,-87.82,89.23,-98.04,-98.02,99.25,0.09,4.57,1469.62,12.88,90801.0,2,fixedpt,compZmmul
80,2155,-166.65,-80.96,82.77,-91.42,-90.96,92.45,0.1,4.45,1612.0,12.97,92439.27,2,fixedpt,compZmmul
81,2158,-172.19,-72.56,74.49,-90.7,-86.16,87.28,0.07,4.37,1493.2,13.73,93960.54,2,fixedpt,compZmmul
82,2165,-169.37,-75.68,76.5,-94.03,-86.16,87.28,0.07,4.5,1500.24,13.8,95487.28,2,fixedpt,compZmmul
83,2155,-172.86,-85.17,85.6,-89.29,-86.16,87.28,0.07,4.41,1508.83,14.08,97022.79,2,fixedpt,compZmmul
84,2158,-175.51,-84.89,85.66,-88.43,-84.25,85.19,0.06,4.43,1492.84,13.19,98544.74,2,fixedpt,compZmmul
85,2155,-174.98,-86.9,87.2,-89.18,-88.24,89.2,0.06,4.52,1551.82,13.73,100125.07,2,fixedpt,compZmmul
86,2160,-158.92,-69.62,70.94,-89.59,-86.92,87.88,0.06,4.5,1549.73,13.88,101700.61,2,fixedpt,compZmmul
87,2161,-171.89,-86.8,87.96,-88.12,-86.37,87.49,0.07,4.39,1721.85,14.24,103449.65,2,fixedpt,compZmmul
88,2160,-162.58,-79.96,80.74,-89.37,-85.9,87.29,0.09,4.53,1553.5,13.81,105030.06,2,fixedpt,compZmmul
89,2161,-164.31,-78.98,80.45,-90.04,-88.04,89.43,0.09,4.37,1788.12,13.93,106846.61,2,fixedpt,compZmmul
90,2159,-152.43,-79.13,80.28,-89.03,-88.95,89.91,0.06,4.45,1740.39,13.76,108613.18,2,fixedpt,compZmmul
91,2160,-160.56,-73.63,74.53,-88.87,-84.55,85.5,0.06,4.27,1750.0,13.54,110391.62,2,fixedpt,compZmmul
92,2152,-151.98,-77.77,78.74,-85.56,-83.7,84.48,0.05,4.49,1745.95,13.46,112163.4,2,fixedpt,compZmmul
93,2155,-157.63,-87.5,88.4,-88.36,-86.77,87.6,0.05,4.32,1683.94,14.06,113873.19,2,fixedpt,compZmmul
94,2154,-159.18,-84.05,84.89,-86.99,-83.87,84.94,0.07,4.5,1778.6,13.98,115678.86,2,fixedpt,compZmmul
95,2155,-158.79,-90.63,91.68,-86.71,-86.02,87.27,0.08,4.36,1682.4,14.12,117387.76,2,fixedpt,compZmmul
96,2154,-144.52,-77.48,78.48,-86.92,-86.77,87.6,0.05,4.34,1596.58,19.37,119015.28,2,fixedpt,compZmmul
97,2156,-147.04,-72.26,73.37,-87.09,-84.06,85.02,0.06,4.84,1766.19,14.4,120809.71,2,fixedpt,compZmmul
98,2158,-154.39,-93.23,94.28,-87.27,-82.97,83.75,0.05,4.45,1987.61,14.73,122824.8,2,fixedpt,compZmmul
99,2160,-142.48,-76.57,77.55,-86.34,-85.15,86.04,0.06,4.52,1640.39,14.36,124492.27,2,fixedpt,compZmmul
0,2009,-424.3,-277.32,277.51,-302.09,-295.8,295.8,0.0,0.0,263.58,2.13,276.64,0,fixedpt,compBare
1,2029,-363.66,-181.11,182.83,-225.07,-218.51,219.62,0.07,1.18,356.81,3.56,648.82,0,fixedpt,compBare
2,2048,-334.25,-187.21,188.93,-215.88,-209.48,211.17,0.1,1.38,431.84,4.15,1098.16,0,fixedpt,compBare
3,2067,-332.5,-174.18,177.16,-203.14,-200.24,201.96,0.1,1.81,458.04,4.43,1573.25,0,fixedpt,compBare
4,2076,-334.47,-195.27,197.21,-212.91,-205.77,207.49,0.1,2.01,486.13,4.33,2077.24,0,fixedpt,compBare
5,2085,-332.49,-177.42,178.97,-195.36,-178.42,180.14,0.1,2.04,499.6,4.84,2592.41,0,fixedpt,compBare
6,2091,-292.17,-151.22,153.78,-177.64,-169.96,172.14,0.13,1.97,564.84,4.34,3173.99,0,fixedpt,compBare
7,2091,-282.02,-130.76,133.95,-164.65,-147.81,149.59,0.11,2.24,569.7,4.59,3761.83,0,fixedpt,compBare
8,2091,-302.72,-130.17,133.4,-165.95,-147.79,149.57,0.11,2.55,564.12,4.9,4343.4,0,fixedpt,compBare
9,2098,-272.77,-97.26,102.41,-145.51,-137.53,141.1,0.21,2.66,602.52,5.04,4966.11,0,fixedpt,compBare
10,2094,-275.24,-121.91,126.33,-143.83,-142.63,145.28,0.16,2.59,608.48,5.24,5594.87,0,fixedpt,compBare
11,2101,-278.79,-104.35,109.66,-142.54,-137.59,140.94,0.2,3.12,621.38,5.44,6236.59,0,fixedpt,compBare
12,2102,-247.7,-119.28,124.52,-136.44,-131.74,136.35,0.27,2.8,660.78,5.44,6916.6,0,fixedpt,compBare
13,2105,-268.71,-115.12,121.1,-130.79,-119.03,120.96,0.11,3.03,687.69,6.32,7625.27,0,fixedpt,compBare
14,2111,-236.11,-91.73,97.17,-117.56,-105.02,108.7,0.21,3.33,690.81,6.09,8336.29,0,fixedpt,compBare
15,2110,-238.15,-62.54,69.46,-106.88,-93.13,96.8,0.21,3.4,664.29,6.3,9021.33,0,fixedpt,compBare
16,2116,-243.45,-85.28,89.61,-93.06,-92.81,96.49,0.21,3.6,720.59,6.51,9762.26,0,fixedpt,compBare
17,2116,-209.09,-60.18,66.41,-92.81,-92.81,96.49,0.21,4.04,725.28,6.6,10507.65,0,fixedpt,compBare
18,2117,-191.47,-64.28,69.34,-92.25,-91.52,95.2,0.21,3.93,702.51,7.27,11232.64,0,fixedpt,compBare
