Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
80,2145,-102.42,-23.73,30.73,-28.01,-25.56,31.82,0.37,4.65,1113.48,11.98,69638.96,0,float,complete
81,2137,-105.8,-22.08,28.4,-25.66,-25.39,31.02,0.33,4.84,1064.79,10.73,70728.28,0,float,complete
82,2137,-95.02,-22.38,28.86,-27.46,-25.35,31.82,0.38,4.75,1057.84,11.01,71811.29,0,float,complete
83,2144,-93.12,-14.32,22.19,-29.09,-28.31,34.43,0.36,4.68,1065.5,10.46,72899.27,0,float,complete
84,2143,-105.77,-19.15,26.25,-28.97,-28.56,34.69,0.36,4.88,1082.18,10.54,74006.33,0,float,complete
85,2148,-75.63,-20.52,28.2,-28.14,-27.71,33.83,0.36,4.68,1117.97,11.47,75147.43,0,float,complete
86,2154,-88.11,-18.18,26.27,-27.49,-27.3,32.92,0.33,4.69,1084.74,10.63,76256.23,0,float,complete
87,2153,-92.77,-18.26,26.62,-29.59,-28.86,34.98,0.36,4.83,1075.86,11.28,77357.46,0,float,complete
88,2150,-98.29,-25.13,33.1,-27.42,-27.27,32.89,0.33,4.74,1166.74,10.78,78548.62,0,float,complete
89,2150,-93.24,-21.66,30.14,-27.3,-26.66,32.95,0.37,4.89,1082.86,10.79,79656.37,0,float,complete
90,2154,-89.91,-26.2,32.98,-27.64,-25.91,31.54,0.33,4.93,1144.26,11.12,80824.78,0,float,complete
91,2153,-98.96,-26.17,32.1,-26.77,-26.66,32.95,0.37,4.87,1167.68,10.88,82017.67,0,float,complete
92,2159,-82.26,-30.71,37.64,-24.21,-20.4,27.35,0.41,4.8,1163.59,10.95,83206.27,0,float,complete
93,2168,-87.11,-16.88,25.52,-22.11,-20.4,27.35,0.41,4.93,1104.39,11.04,84334.55,0,float,complete
94,2165,-96.01,-18.68,26.06,-23.8,-22.49,28.97,0.38,4.91,1106.84,11.02,85465.0,0,float,complete
95,2164,-97.95,-21.18,28.58,-21.64,-19.65,26.77,0.42,4.97,1215.57,11.16,86705.82,0,float,complete
96,2161,-87.89,-24.7,31.28,-19.73,-19.65,26.77,0.42,4.77,1198.2,11.65,87929.1,0,float,complete
97,2157,-87.37,-17.98,25.96,-20.53,-20.26,26.84,0.39,4.72,1169.42,10.7,89121.55,0,float,complete
98,2157,-96.02,-24.04,30.72,-20.88,-19.65,26.77,0.42,4.86,1114.98,11.02,90260.61,0,float,complete
99,2148,-96.47,-17.01,23.99,-19.66,-18.92,25.83,0.41,4.83,1066.32,11.46,91351.81,0,float,complete
0,2009,-428.02,-291.04,291.56,-315.88,-302.55,302.55,0.0,0.0,218.41,2.56,231.31,5,float,logexp
1,2029,-359.85,-174.18,176.67,-224.79,-208.69,210.36,0.1,1.06,312.29,3.55,559.89,5,float,logexp
2,2049,-344.07,-174.52,177.36,-204.21,-201.22,203.56,0.14,1.34,349.84,3.74,924.85,5,float,logexp
3,2066,-313.88,-174.68,176.15,-204.35,-192.96,194.63,0.1,1.54,379.46,5.37,1321.21,5,float,logexp
4,2073,-319.83,-159.48,160.63,-179.17,-160.27,164.49,0.25,1.9,419.07,4.37,1756.89,5,float,logexp
5,2083,-298.65,-134.26,137.12,-157.4,-139.3,143.31,0.24,2.15,440.51,5.13,2214.11,5,float,logexp
6,2092,-293.36,-102.58,105.62,-137.31,-110.34,112.21,0.11,2.5,453.16,4.91,2684.06,5,float,logexp
7,2089,-291.24,-124.59,128.18,-141.34,-128.28,130.31,0.12,2.53,452.77,5.02,3154.62,5,float,logexp
8,2091,-293.3,-108.39,109.11,-119.98,-105.88,105.88,0.0,2.49,502.49,4.61,3674.17,5,float,logexp
9,2092,-292.2,-108.04,109.62,-109.96,-106.13,106.32,0.01,2.66,471.86,3.99,4164.7,5,float,logexp
10,2096,-278.45,-104.04,106.28,-110.34,-110.34,112.21,0.11,2.71,454.54,4.11,4636.04,5,float,logexp
11,2104,-271.94,-92.74,94.86,-111.81,-93.43,94.3,0.05,2.99,486.59,4.27,5137.93,5,float,logexp
12,2101,-268.15,-83.97,87.03,-101.15,-93.43,94.3,0.05,2.95,468.55,4.81,5623.01,5,float,logexp
13,2108,-252.91,-66.82,70.6,-96.45,-92.42,92.94,0.03,3.01,480.73,4.92,6123.45,5,float,logexp
14,2110,-230.55,-81.28,86.16,-97.01,-91.93,94.15,0.13,3.19,479.89,5.67,6623.5,5,float,logexp
15,2115,-210.07,-59.76,62.28,-94.09,-72.63,75.2,0.15,3.19,490.8,6.8,7133.6,5,float,logexp
16,2119,-214.7,-46.24,50.41,-65.83,-49.32,53.84,0.26,3.37,493.89,5.8,7647.76,5,float,logexp
17,2121,-221.06,-45.9,51.02,-53.88,-47.69,52.21,0.26,3.55,527.38,5.79,8194.67,5,float,logexp
18,2118,-193.35,-45.52,50.0,-53.62,-47.28,51.8,0.26,3.65,565.69,6.16,8781.49,5,float,logexp
19,2126,-216.15,-44.18,48.39,-46.77,-43.91,48.8,0.28,4.06,534.71,6.85,9336.98,5,float,logexp
20,2126,-202.0,-46.9,50.9,-49.9,-41.5,46.09,0.27,4.06,562.48,6.8,9920.06,5,float,logexp
21,2126,-181.85,-38.05,43.58,-44.38,-42.57,47.3,0.27,4.14,582.09,6.99,10523.39,5,float,logexp
22,2122,-140.98,-38.1,43.84,-43.54,-41.5,46.09,0.27,4.14,597.33,6.97,11141.83,5,float,logexp
23,2132,-177.68,-43.42,48.08,-44.73,-41.5,46.09,0.27,4.28,602.38,7.21,11765.08,5,float,logexp
24,2133,-199.22,-41.33,45.98,-41.62,-41.5,46.09,0.27,4.67,593.19,7.52,12382.01,5,float,logexp
25,2135,-179.24,-34.84,41.56,-42.95,-38.37,42.96,0.27,4.53,576.73,8.44,12983.41,5,float,logexp
26,2138,-193.7,-39.18,44.55,-38.8,-37.31,41.89,0.27,4.41,625.97,9.62,13632.35,5,float,logexp
27,2138,-173.45,-23.52,30.77,-38.16,-24.14,31.08,0.41,4.55,652.02,7.78,14306.49,5,float,logexp
28,2127,-165.85,-26.37,32.56,-27.84,-24.14,31.08,0.41,4.38,641.53,10.42,14972.49,5,float,logexp
29,2131,-151.39,-25.63,32.13,-24.14,-24.14,31.08,0.41,4.59,685.82,9.03,15682.76,5,float,logexp
30,2136,-140.04,-22.8,30.84,-27.02,-26.04,32.27,0.37,4.68,753.38,10.81,16462.39,5,float,logexp
31,2133,-144.31,-25.47,32.3,-25.05,-24.14,31.08,0.41,4.84,812.77,9.33,17299.39,5,float,logexp
32,2139,-102.69,-25.28,30.48,-26.83,-26.8,32.25,0.32,4.58,833.29,9.94,18156.69,5,float,logexp
33,2139,-131.45,-24.55,33.24,-29.19,-22.62,29.19,0.39,4.59,790.42,11.93,18973.98,5,float,logexp
34,2142,-116.25,-20.95,27.5,-22.53,-22.19,29.13,0.41,4.74,846.7,11.73,19845.89,5,float,logexp
35,2143,-124.63,-26.37,32.37,-22.62,-22.62,29.19,0.39,4.75,853.04,11.83,20723.77,5,float,logexp
36,2142,-123.98,-15.52,24.3,-20.53,-13.89,23.67,0.57,4.85,1015.81,8.63,21764.52,5,float,logexp
37,2143,-112.28,-17.92,25.98,-14.26,-13.89,23.67,0.57,4.61,1132.35,8.73,22917.44,5,float,logexp
38,2148,-109.47,-21.82,29.7,-13.89,-13.89,23.67,0.57,4.75,875.57,8.79,23817.0,5,float,logexp
39,2150,-103.84,-15.6,24.73,-14.34,-13.81,23.58,0.57,4.82,904.45,9.27,24745.44,5,float,logexp
40,2151,-110.68,-19.2,28.16,-14.08,-13.22,23.5,0.6,4.75,949.92,9.22,25719.59,5,float,logexp
41,2153,-108.2,-15.08,25.4,-13.93,-13.88,23.66,0.57,4.84,1011.39,8.9,26755.49,5,float,logexp
42,2158,-106.72,-8.85,18.33,-13.75,-12.86,23.26,0.61,4.86,818.59,9.12,27599.48,5,float,logexp
43,2159,-102.65,-10.66,19.82,-12.86,-12.86,23.26,0.61,4.77,859.31,8.27,28481.81,5,float,logexp
44,2150,-119.36,-14.23,24.12,-12.87,-12.87,23.26,0.61,4.84,904.83,8.48,29408.29,5,float,logexp
45,2140,-85.88,-16.12,25.67,-12.55,-11.29,21.75,0.61,4.6,894.54,8.67,30327.61,5,float,logexp
46,2140,-114.93,-10.94,20.77,-12.81,-12.52,23.09,0.62,4.89,868.75,8.53,31220.54,5,float,logexp
47,2144,-108.14,-11.2,20.68,-12.87,-12.85,23.25,0.61,4.62,791.61,9.16,32035.7,5,float,logexp
48,2141,-98.97,-8.59,18.91,-11.12,-10.84,21.28,0.61,4.79,791.61,8.52,32850.76,5,float,logexp
49,2139,-115.43,-11.09,20.96,-12.82,-12.79,23.16,0.61,4.9,776.59,9.27,33651.44,5,float,logexp
50,2142,-99.29,-15.86,24.82,-12.05,-10.84,21.28,0.61,5.03,792.9,9.59,34470.92,5,float,logexp
51,2144,-116.36,-7.76,17.84,-11.33,-10.86,21.3,0.61,5.24,823.69,9.13,35319.77,5,float,logexp
52,2148,-116.22,-9.21,19.86,-12.44,-10.66,21.07,0.61,5.27,791.35,10.41,36137.47,5,float,logexp
53,2150,-106.05,-19.61,28.92,-12.4,-10.5,21.11,0.62,4.82,812.06,10.27,36974.48,5,float,logexp
54,2147,-109.35,-2.92,14.75,-13.33,-13.33,23.67,0.62,5.09,796.25,10.12,37795.67,5,float,logexp
55,2139,-99.76,-9.29,18.8,-13.05,-12.88,21.97,0.53,5.0,774.33,10.41,38593.45,5,float,logexp
56,2138,-109.81,-7.77,16.02,-12.31,-10.03,20.13,0.59,5.06,834.09,10.19,39451.63,5,float,logexp
57,2141,-109.31,-6.85,16.9,-10.6,-9.66,21.45,0.72,5.33,880.72,12.4,40359.29,5,float,logexp
58,2153,-119.43,-7.13,17.38,-9.74,-9.19,20.98,0.72,5.49,895.77,12.54,41283.44,5,float,logexp
59,2155,-95.89,-5.69,15.09,-10.53,-9.89,21.44,0.71,5.44,930.43,12.97,42242.88,5,float,logexp
60,2154,-133.39,-5.11,16.18,-9.9,-9.19,19.94,0.63,5.62,843.61,10.51,43112.21,5,float,logexp
61,2154,-96.49,-4.4,15.07,-10.46,-9.65,21.42,0.72,5.38,858.81,12.05,43997.55,5,float,logexp
62,2152,-147.43,-4.85,15.63,-10.5,-9.63,20.72,0.65,5.67,923.45,12.19,44948.92,5,float,logexp
63,2155,-123.9,-12.31,22.94,-9.82,-9.63,20.72,0.65,5.56,891.75,14.1,45872.07,5,float,logexp
64,2145,-138.86,-9.04,18.36,-9.27,-8.19,18.97,0.63,5.5,982.42,11.76,46881.74,5,float,logexp
65,2146,-139.8,-10.49,20.95,-9.75,-9.33,21.27,0.73,5.57,867.69,12.8,47777.99,5,float,logexp
66,2143,-123.25,-3.3,14.07,-9.57,-9.01,20.44,0.67,5.46,1019.02,12.72,48825.93,5,float,logexp
67,2144,-106.84,-6.28,15.85,-10.13,-9.74,21.83,0.74,5.49,957.56,12.73,49812.65,5,float,logexp
68,2144,-147.76,-6.04,15.93,-9.3,-9.01,20.44,0.67,5.69,996.46,12.46,50839.17,5,float,logexp
69,2146,-130.92,-3.51,14.96,-7.36,-7.2,18.67,0.67,5.49,1044.0,11.28,51911.57,5,float,logexp
70,2146,-125.72,-6.18,16.58,-7.24,-6.19,17.47,0.66,5.48,998.24,11.17,52934.35,5,float,logexp
71,2146,-124.55,-4.42,14.71,-7.82,-6.19,17.47,0.66,5.56,987.56,15.05,53953.06,5,float,logexp
72,2144,-123.98,-4.98,15.69,-6.85,-5.99,17.08,0.65,5.6,999.08,11.66,54977.82,5,float,logexp
