Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
72,2149,-109.1,-66.64,71.46,-70.94,-70.71,75.02,0.27,3.01,1256.6,9.99,65775.62,9,fixedpt,l2e2compBare
73,2148,-98.9,-61.17,66.26,-69.93,-69.52,73.95,0.27,2.88,1352.46,8.75,67148.63,9,fixedpt,l2e2compBare
74,2149,-131.56,-81.39,85.28,-70.39,-68.78,73.09,0.27,2.78,1304.1,8.91,68473.23,9,fixedpt,l2e2compBare
75,2150,-104.46,-62.24,66.63,-71.24,-67.25,70.41,0.19,2.82,1241.7,8.52,69734.24,9,fixedpt,l2e2compBare
76,2144,-111.87,-62.31,66.39,-66.36,-58.96,63.14,0.26,2.78,1339.41,9.02,71094.43,9,fixedpt,l2e2compBare
77,2146,-105.55,-62.36,66.57,-59.05,-58.96,63.14,0.26,2.9,1227.2,8.8,72340.66,9,fixedpt,l2e2compBare
78,2139,-108.18,-60.58,64.28,-58.96,-58.96,63.14,0.26,3.02,1231.24,8.35,73590.76,9,fixedpt,l2e2compBare
79,2139,-119.54,-60.17,63.88,-59.05,-58.96,63.14,0.26,2.66,1075.64,8.6,74684.63,9,fixedpt,l2e2compBare
80,2134,-127.39,-60.56,64.93,-58.99,-58.96,63.14,0.26,2.67,1161.44,8.76,75865.77,9,fixedpt,l2e2compBare
81,2134,-118.39,-57.68,61.81,-58.26,-56.57,60.74,0.26,2.74,1115.12,8.32,77000.54,9,fixedpt,l2e2compBare
82,2135,-122.94,-59.61,63.97,-57.24,-56.57,60.74,0.26,2.7,1200.49,8.88,78219.79,9,fixedpt,l2e2compBare
83,2140,-101.8,-43.96,50.0,-55.87,-53.09,57.56,0.27,2.57,1212.63,8.01,79450.93,9,fixedpt,l2e2compBare
84,2141,-110.83,-43.13,47.86,-53.09,-53.09,57.56,0.27,2.8,1122.9,7.82,80592.16,9,fixedpt,l2e2compBare
85,2145,-122.54,-58.52,63.58,-53.19,-52.82,57.31,0.27,2.87,1359.16,7.95,81970.07,9,fixedpt,l2e2compBare
86,2143,-107.66,-51.42,56.51,-57.71,-56.1,60.27,0.26,2.85,1266.52,8.97,83256.19,9,fixedpt,l2e2compBare
87,2139,-103.64,-45.31,50.54,-53.05,-50.73,55.21,0.27,2.85,1320.61,8.63,84595.52,9,fixedpt,l2e2compBare
88,2141,-101.63,-46.92,51.94,-50.69,-50.52,55.0,0.27,2.91,1129.14,8.8,85743.69,9,fixedpt,l2e2compBare
89,2140,-97.68,-46.49,52.57,-54.64,-50.35,54.85,0.27,3.0,1275.2,8.76,87038.21,9,fixedpt,l2e2compBare
90,2143,-93.88,-46.1,51.54,-51.77,-50.01,54.5,0.27,2.78,1211.94,8.26,88267.23,9,fixedpt,l2e2compBare
91,2149,-94.85,-51.12,55.56,-50.65,-50.31,54.79,0.27,2.74,1220.72,8.47,89506.04,9,fixedpt,l2e2compBare
92,2151,-95.35,-53.93,57.9,-50.78,-49.03,53.68,0.28,2.87,1244.94,7.98,90769.46,9,fixedpt,l2e2compBare
93,2154,-90.2,-43.88,48.01,-49.14,-48.66,53.51,0.29,2.92,1317.78,8.11,92105.68,9,fixedpt,l2e2compBare
94,2163,-83.0,-45.28,51.09,-48.43,-48.06,52.71,0.28,2.95,1140.12,8.29,93263.84,9,fixedpt,l2e2compBare
95,2167,-90.28,-46.29,50.68,-48.54,-47.26,52.28,0.3,3.0,1254.21,8.58,94537.22,9,fixedpt,l2e2compBare
96,2170,-77.7,-45.37,51.08,-49.18,-48.35,52.85,0.27,3.06,1303.17,8.76,95859.66,9,fixedpt,l2e2compBare
97,2160,-88.24,-52.47,56.62,-48.59,-48.08,52.73,0.28,3.08,1166.32,8.72,97045.02,9,fixedpt,l2e2compBare
98,2164,-76.83,-33.75,39.0,-50.9,-48.77,53.26,0.27,3.03,1233.73,8.08,98296.54,9,fixedpt,l2e2compBare
99,2159,-86.82,-51.98,56.69,-49.62,-47.26,52.28,0.3,3.17,1131.3,8.76,99447.6,9,fixedpt,l2e2compBare
0,2009,-421.55,-284.31,284.31,-317.32,-306.73,306.73,0.0,0.0,264.49,2.12,277.88,6,fixedpt,l2e2compZmmul
1,2029,-381.12,-186.22,188.7,-224.75,-221.21,221.21,0.0,1.19,350.84,3.98,643.94,6,fixedpt,l2e2compZmmul
2,2049,-370.57,-169.39,170.9,-184.13,-162.22,162.22,0.0,1.45,393.09,5.14,1053.82,6,fixedpt,l2e2compZmmul
3,2064,-334.14,-146.8,147.31,-173.55,-145.47,145.62,0.01,1.48,442.42,4.4,1513.61,6,fixedpt,l2e2compZmmul
4,2076,-323.77,-102.59,104.8,-134.73,-108.5,110.36,0.11,1.97,467.36,4.3,2000.11,6,fixedpt,l2e2compZmmul
5,2084,-308.29,-103.9,106.37,-104.72,-101.64,103.65,0.12,2.26,464.54,5.15,2481.74,6,fixedpt,l2e2compZmmul
6,2086,-313.08,-101.28,104.82,-99.41,-93.76,95.59,0.11,2.36,474.9,5.11,2975.41,6,fixedpt,l2e2compZmmul
7,2093,-315.68,-100.57,104.07,-102.52,-95.16,97.16,0.12,2.6,520.88,6.25,3514.61,6,fixedpt,l2e2compZmmul
8,2101,-281.65,-104.45,106.74,-104.85,-104.85,107.85,0.18,2.65,579.68,6.77,4114.37,6,fixedpt,l2e2compZmmul
9,2097,-295.74,-94.05,97.48,-100.14,-93.76,95.59,0.11,2.94,607.86,6.15,4742.02,6,fixedpt,l2e2compZmmul
10,2101,-245.85,-88.89,92.58,-101.24,-92.82,94.96,0.13,2.71,708.54,7.22,5473.18,6,fixedpt,l2e2compZmmul
11,2102,-287.13,-81.01,83.19,-95.16,-79.81,83.18,0.2,3.23,681.06,7.44,6176.07,6,fixedpt,l2e2compZmmul
12,2108,-281.53,-80.64,84.0,-85.84,-79.61,82.98,0.2,3.58,706.6,7.33,6904.55,6,fixedpt,l2e2compZmmul
13,2113,-269.36,-66.85,71.06,-80.25,-79.39,82.76,0.2,3.81,719.97,7.76,7647.31,6,fixedpt,l2e2compZmmul
14,2119,-253.57,-72.1,76.17,-76.35,-74.6,77.98,0.2,3.81,777.23,7.56,8447.31,6,fixedpt,l2e2compZmmul
15,2111,-253.51,-77.0,79.51,-73.8,-68.69,72.06,0.2,3.9,777.54,7.83,9248.94,6,fixedpt,l2e2compZmmul
16,2113,-227.54,-77.8,81.42,-72.03,-68.54,71.92,0.2,3.59,834.63,7.73,10108.72,6,fixedpt,l2e2compZmmul
17,2112,-190.53,-65.45,69.06,-68.5,-68.5,71.87,0.2,3.49,894.84,6.59,11024.53,6,fixedpt,l2e2compZmmul
18,2117,-182.21,-57.74,61.84,-69.4,-65.12,69.71,0.27,3.31,900.88,6.83,11946.94,6,fixedpt,l2e2compZmmul
19,2116,-194.22,-67.31,72.39,-65.6,-65.12,69.71,0.27,3.29,879.79,5.46,12845.83,6,fixedpt,l2e2compZmmul
20,2109,-193.67,-61.14,65.1,-65.13,-65.12,69.71,0.27,3.43,881.82,5.45,13748.75,6,fixedpt,l2e2compZmmul
21,2114,-172.01,-60.45,64.19,-61.92,-49.22,53.8,0.27,3.33,849.74,6.55,14619.33,6,fixedpt,l2e2compZmmul
22,2115,-188.53,-67.84,70.35,-54.97,-49.18,53.77,0.27,3.43,885.46,6.5,15524.83,6,fixedpt,l2e2compZmmul
23,2111,-188.83,-52.8,56.8,-49.91,-49.18,53.77,0.27,3.83,823.78,6.06,16369.62,6,fixedpt,l2e2compZmmul
24,2114,-173.17,-54.09,58.03,-51.24,-49.38,53.96,0.27,3.5,835.46,6.34,17228.3,6,fixedpt,l2e2compZmmul
25,2114,-179.44,-51.11,55.91,-49.18,-49.18,53.77,0.27,3.64,837.01,6.61,18087.07,6,fixedpt,l2e2compZmmul
26,2112,-175.57,-55.36,59.97,-50.72,-49.18,53.77,0.27,3.46,841.48,6.4,18951.08,6,fixedpt,l2e2compZmmul
27,2104,-164.08,-54.07,58.85,-52.61,-48.15,52.89,0.28,3.26,854.35,6.66,19827.1,6,fixedpt,l2e2compZmmul
28,2114,-173.54,-54.46,59.51,-49.63,-47.93,52.67,0.28,3.55,845.25,6.74,20693.54,6,fixedpt,l2e2compZmmul
29,2113,-186.15,-53.16,57.32,-51.18,-49.18,53.77,0.27,3.88,818.76,6.19,21535.35,6,fixedpt,l2e2compZmmul
30,2123,-151.68,-47.57,53.22,-47.93,-47.93,52.67,0.28,3.56,939.72,6.9,22496.81,6,fixedpt,l2e2compZmmul
31,2117,-166.03,-51.61,56.45,-48.1,-47.93,52.67,0.28,3.89,943.95,7.22,23463.43,6,fixedpt,l2e2compZmmul
32,2117,-162.51,-56.33,60.68,-48.47,-47.93,52.67,0.28,4.15,932.31,7.34,24417.23,6,fixedpt,l2e2compZmmul
33,2117,-163.92,-56.74,61.0,-49.06,-47.93,52.67,0.28,4.26,883.69,7.76,25323.91,6,fixedpt,l2e2compZmmul
34,2114,-149.14,-51.99,56.38,-49.11,-47.9,52.65,0.28,4.38,924.21,7.74,26269.82,6,fixedpt,l2e2compZmmul
35,2115,-131.94,-50.24,55.19,-48.41,-47.93,52.67,0.28,4.68,1079.4,8.75,27372.79,6,fixedpt,l2e2compZmmul
36,2122,-119.38,-44.29,48.74,-47.91,-46.83,51.57,0.28,4.89,984.29,8.41,28380.93,6,fixedpt,l2e2compZmmul
37,2125,-130.29,-49.09,52.48,-47.04,-45.68,50.61,0.29,5.08,966.78,8.95,29373.18,6,fixedpt,l2e2compZmmul
38,2133,-145.28,-51.65,55.51,-47.02,-44.76,49.69,0.29,5.1,937.15,8.55,30335.95,6,fixedpt,l2e2compZmmul
39,2126,-137.42,-42.32,48.13,-45.45,-44.76,49.69,0.29,5.1,957.81,8.79,31318.76,6,fixedpt,l2e2compZmmul
40,2125,-127.28,-48.6,53.62,-47.7,-45.68,50.61,0.29,4.92,1039.56,9.21,32384.42,6,fixedpt,l2e2compZmmul
41,2126,-135.36,-48.13,53.17,-45.99,-45.52,50.29,0.28,5.13,976.92,8.86,33385.83,6,fixedpt,l2e2compZmmul
42,2122,-130.05,-47.9,52.43,-47.41,-46.01,50.94,0.29,5.16,1029.82,9.56,34442.31,6,fixedpt,l2e2compZmmul
43,2129,-138.58,-50.08,54.26,-45.67,-44.93,49.86,0.29,5.25,982.29,9.25,35452.28,6,fixedpt,l2e2compZmmul
44,2127,-132.16,-49.78,54.16,-45.16,-44.05,49.33,0.31,5.12,986.48,9.43,36463.24,6,fixedpt,l2e2compZmmul
45,2125,-146.1,-49.52,54.21,-45.58,-44.76,49.69,0.29,5.36,968.82,9.39,37457.51,6,fixedpt,l2e2compZmmul
46,2128,-138.04,-49.63,54.23,-45.04,-44.76,49.69,0.29,5.16,1037.0,9.6,38522.19,6,fixedpt,l2e2compZmmul
47,2126,-98.08,-36.31,42.34,-45.16,-43.14,48.4,0.31,5.35,1039.92,9.49,39586.79,6,fixedpt,l2e2compZmmul
48,2129,-151.49,-55.56,59.79,-43.58,-43.12,48.22,0.3,5.54,991.9,9.38,40604.53,6,fixedpt,l2e2compZmmul
49,2126,-139.56,-41.25,45.97,-42.83,-41.88,47.14,0.31,5.33,1017.6,9.28,41648.23,6,fixedpt,l2e2compZmmul
50,2131,-148.71,-43.97,50.27,-42.07,-41.88,47.14,0.31,5.57,1046.92,10.36,42722.88,6,fixedpt,l2e2compZmmul
51,2131,-151.65,-34.75,40.16,-42.86,-41.66,46.88,0.31,6.03,987.78,10.78,43738.92,6,fixedpt,l2e2compZmmul
52,2137,-160.72,-50.55,55.11,-44.6,-41.66,46.88,0.31,5.87,1063.04,9.97,44829.99,6,fixedpt,l2e2compZmmul
53,2134,-144.72,-45.44,50.46,-42.48,-41.66,46.88,0.31,5.73,1050.98,11.22,45909.92,6,fixedpt,l2e2compZmmul
54,2131,-173.16,-46.19,50.69,-41.94,-41.48,46.73,0.31,6.68,984.32,10.85,46923.44,6,fixedpt,l2e2compZmmul
55,2127,-163.94,-43.55,48.34,-41.7,-41.36,46.62,0.31,6.58,1047.66,10.52,47999.66,6,fixedpt,l2e2compZmmul
56,2138,-165.12,-41.36,46.41,-42.32,-41.36,46.62,0.31,6.52,1003.57,11.76,49033.74,6,fixedpt,l2e2compZmmul
57,2140,-160.98,-46.43,50.61,-41.98,-41.48,46.73,0.31,6.86,1003.61,11.32,50066.59,6,fixedpt,l2e2compZmmul
58,2142,-165.1,-42.5,47.67,-41.37,-41.17,46.43,0.31,6.8,1010.07,11.64,51106.64,6,fixedpt,l2e2compZmmul
59,2148,-145.17,-33.98,39.55,-41.9,-41.17,46.43,0.31,6.94,1012.46,12.4,52149.15,6,fixedpt,l2e2compZmmul
60,2147,-131.2,-45.5,50.32,-42.3,-41.17,46.43,0.31,7.04,1124.45,12.6,53305.13,6,fixedpt,l2e2compZmmul
61,2148,-155.61,-39.63,45.54,-41.36,-41.36,46.62,0.31,7.29,1112.52,11.77,54447.54,6,fixedpt,l2e2compZmmul
62,2150,-159.65,-44.18,49.08,-41.68,-41.17,46.43,0.31,6.99,1007.69,12.31,55486.27,6,fixedpt,l2e2compZmmul
63,2155,-156.12,-41.52,45.38,-41.42,-41.11,46.34,0.31,6.67,1086.49,12.06,56602.99,6,fixedpt,l2e2compZmmul
64,2145,-154.13,-42.77,47.78,-41.25,-41.05,46.29,0.31,7.02,1125.38,12.51,57759.88,6,fixedpt,l2e2compZmmul
65,2145,-138.06,-38.99,44.48,-42.68,-41.06,46.32,0.31,6.93,1135.47,12.76,58925.56,6,fixedpt,l2e2compZmmul
66,2152,-145.25,-40.85,46.05,-41.15,-40.7,46.08,0.32,6.99,1134.5,12.96,60090.33,6,fixedpt,l2e2compZmmul
67,2144,-149.55,-41.67,46.64,-41.8,-41.06,46.32,0.31,6.99,1183.17,12.83,61306.07,6,fixedpt,l2e2compZmmul
68,2145,-109.38,-39.92,45.32,-40.75,-40.7,46.08,0.32,6.99,1264.41,13.18,62601.54,6,fixedpt,l2e2compZmmul
69,2144,-140.42,-46.07,50.98,-41.43,-40.8,46.02,0.31,7.29,1147.03,12.81,63779.74,6,fixedpt,l2e2compZmmul
70,2143,-149.0,-42.48,47.56,-40.87,-40.64,46.04,0.32,7.29,1157.11,12.61,64968.43,6,fixedpt,l2e2compZmmul
71,2145,-137.58,-45.99,50.38,-41.53,-40.7,46.08,0.32,7.09,1120.59,12.55,66119.33,6,fixedpt,l2e2compZmmul
72,2152,-137.09,-44.58,49.51,-41.56,-41.06,46.32,0.31,6.89,1166.19,12.28,67314.08,6,fixedpt,l2e2compZmmul
73,2153,-134.26,-44.2,49.01,-41.21,-40.78,46.0,0.31,7.02,1154.57,12.76,68500.31,6,fixedpt,l2e2compZmmul
74,2153,-134.95,-45.95,50.92,-41.61,-40.64,46.04,0.32,6.93,1124.0,12.15,69653.58,6,fixedpt,l2e2compZmmul
75,2145,-134.39,-45.64,50.39,-40.88,-40.7,46.08,0.32,6.7,1221.33,12.77,70906.12,6,fixedpt,l2e2compZmmul
76,2149,-147.26,-44.54,49.55,-40.98,-40.7,46.08,0.32,6.96,1269.84,12.45,72205.41,6,fixedpt,l2e2compZmmul
77,2149,-91.93,-32.45,38.42,-42.29,-41.04,46.31,0.31,6.51,1121.44,12.71,73357.68,6,fixedpt,l2e2compZmmul
78,2147,-117.48,-36.78,43.37,-41.42,-41.05,46.3,0.31,6.78,1255.06,13.19,74642.59,6,fixedpt,l2e2compZmmul
79,2148,-103.65,-42.71,47.86,-41.49,-40.64,46.04,0.32,6.68,1302.29,12.76,75975.77,6,fixedpt,l2e2compZmmul
80,2149,-126.98,-45.43,50.16,-41.26,-40.7,46.08,0.32,6.89,1170.65,12.58,77177.78,6,fixedpt,l2e2compZmmul
81,2150,-84.67,-34.7,40.3,-42.03,-41.52,46.79,0.31,6.54,1370.33,12.3,78576.88,6,fixedpt,l2e2compZmmul
82,2149,-137.47,-49.86,54.0,-41.29,-40.8,46.02,0.31,6.8,1240.98,12.97,79847.46,6,fixedpt,l2e2compZmmul
83,2152,-122.61,-47.94,53.03,-42.2,-41.52,46.79,0.31,7.03,1276.22,13.0,81154.76,6,fixedpt,l2e2compZmmul
84,2143,-135.06,-42.86,47.89,-41.12,-40.91,46.31,0.32,7.03,1273.16,12.83,82457.39,6,fixedpt,l2e2compZmmul
85,2147,-107.01,-42.36,46.94,-42.43,-42.19,47.25,0.3,6.66,1418.14,13.62,83907.57,6,fixedpt,l2e2compZmmul
86,2139,-125.04,-43.76,48.37,-41.43,-40.64,46.04,0.32,6.88,1198.3,13.22,85135.73,6,fixedpt,l2e2compZmmul
87,2141,-113.64,-42.38,46.95,-41.35,-41.17,46.43,0.31,6.7,1194.68,12.9,86362.71,6,fixedpt,l2e2compZmmul
88,2138,-131.2,-47.77,52.25,-41.03,-40.64,46.04,0.32,6.86,1215.07,12.88,87608.35,6,fixedpt,l2e2compZmmul
89,2152,-109.97,-44.09,48.73,-41.69,-40.13,45.39,0.31,6.8,1269.13,12.69,88907.08,6,fixedpt,l2e2compZmmul
90,2148,-105.22,-37.55,43.18,-41.63,-41.06,46.49,0.32,6.29,1273.89,13.27,90211.04,6,fixedpt,l2e2compZmmul
91,2156,-133.42,-43.57,48.46,-41.09,-40.97,46.38,0.32,7.07,1392.98,12.72,91635.13,6,fixedpt,l2e2compZmmul
92,2162,-137.29,-46.81,51.95,-41.16,-40.7,46.08,0.32,7.15,1398.9,12.89,93066.28,6,fixedpt,l2e2compZmmul
93,2151,-110.86,-41.46,46.64,-40.83,-40.66,46.2,0.33,7.46,1348.84,13.75,94446.45,6,fixedpt,l2e2compZmmul
94,2150,-101.29,-46.27,51.24,-41.39,-40.8,46.02,0.31,6.59,1420.05,13.47,95899.26,6,fixedpt,l2e2compZmmul
95,2145,-108.67,-36.62,41.38,-40.77,-40.34,45.74,0.32,6.71,1208.56,13.55,97139.91,6,fixedpt,l2e2compZmmul
96,2148,-134.05,-36.09,40.71,-40.66,-40.34,45.74,0.32,6.65,1189.47,13.74,98360.9,6,fixedpt,l2e2compZmmul
97,2148,-89.56,-42.6,47.18,-40.95,-40.69,45.97,0.31,6.42,1380.81,13.51,99772.48,6,fixedpt,l2e2compZmmul
98,2151,-98.79,-42.12,47.69,-41.56,-41.33,46.61,0.31,6.28,1397.0,13.98,101200.09,6,fixedpt,l2e2compZmmul
99,2155,-107.49,-39.55,44.41,-40.85,-39.05,44.68,0.33,6.49,1246.04,15.05,102479.22,6,fixedpt,l2e2compZmmul
0,2009,-425.79,-282.18,282.18,-297.58,-274.26,274.45,0.01,0.0,226.6,2.54,238.54,2,fixedpt,l2e2compZmmul
1,2030,-393.96,-234.78,234.78,-262.96,-244.66,244.66,0.0,1.17,307.41,3.81,561.83,2,fixedpt,l2e2compZmmul
2,2049,-363.71,-212.94,212.94,-240.89,-206.42,206.77,0.02,1.37,336.92,3.21,912.69,2,fixedpt,l2e2compZmmul
3,2062,-366.58,-179.24,179.42,-200.07,-194.39,194.54,0.01,1.53,369.94,3.83,1298.8,2,fixedpt,l2e2compZmmul
4,2076,-353.73,-152.92,153.08,-191.5,-185.81,185.98,0.01,1.62,386.61,4.92,1702.14,2,fixedpt,l2e2compZmmul
5,2085,-335.73,-174.29,174.29,-187.1,-185.79,185.94,0.01,1.73,412.07,5.44,2131.62,2,fixedpt,l2e2compZmmul
6,2088,-331.73,-161.86,161.86,-184.13,-178.61,178.77,0.01,1.91,426.91,5.68,2577.18,2,fixedpt,l2e2compZmmul
7,2093,-292.14,-152.43,153.32,-179.81,-177.55,177.78,0.02,1.86,504.38,6.86,3099.9,2,fixedpt,l2e2compZmmul
8,2096,-298.04,-138.48,138.48,-172.14,-153.52,153.52,0.0,2.68,513.01,7.64,3633.36,2,fixedpt,l2e2compZmmul
9,2102,-290.03,-140.92,140.92,-156.38,-153.52,153.52,0.0,2.8,570.22,6.33,4223.63,2,fixedpt,l2e2compZmmul
10,2104,-294.86,-147.72,147.91,-153.5,-153.43,153.43,0.0,3.04,595.15,5.98,4837.77,2,fixedpt,l2e2compZmmul
11,2106,-288.83,-148.06,148.06,-153.38,-153.37,153.37,0.0,3.42,594.94,6.13,5452.45,2,fixedpt,l2e2compZmmul
12,2110,-264.77,-142.27,142.27,-153.42,-153.37,153.37,0.0,3.43,645.21,6.6,6118.06,2,fixedpt,l2e2compZmmul
13,2108,-281.0,-150.23,150.23,-153.31,-153.05,153.05,0.0,3.77,639.75,7.01,6777.64,2,fixedpt,l2e2compZmmul
14,2110,-279.18,-135.09,135.25,-153.6,-153.05,153.05,0.0,4.37,611.19,7.21,7411.43,2,fixedpt,l2e2compZmmul
15,2110,-241.74,-138.33,138.33,-153.37,-153.37,153.37,0.0,3.65,676.66,7.23,8109.42,2,fixedpt,l2e2compZmmul
16,2111,-246.12,-132.33,132.47,-154.93,-153.66,153.66,0.0,4.08,695.12,7.57,8827.56,2,fixedpt,l2e2compZmmul
17,2122,-269.15,-119.68,119.68,-152.89,-146.1,146.1,0.0,4.45,677.69,8.79,9530.94,2,fixedpt,l2e2compZmmul
18,2121,-253.86,-127.67,127.83,-148.0,-147.32,147.32,0.0,4.62,713.86,8.3,10268.24,2,fixedpt,l2e2compZmmul
19,2124,-252.41,-99.9,102.31,-136.26,-134.58,135.51,0.06,4.96,728.11,9.34,11022.95,2,fixedpt,l2e2compZmmul
20,2130,-245.46,-111.78,114.15,-121.75,-121.75,123.85,0.13,5.19,749.49,8.38,11798.09,2,fixedpt,l2e2compZmmul
21,2123,-207.24,-106.03,109.21,-121.94,-121.75,123.85,0.13,4.79,778.0,8.27,12599.19,2,fixedpt,l2e2compZmmul
22,2120,-231.85,-86.53,90.17,-121.75,-121.75,123.85,0.13,4.79,719.2,8.41,13340.43,2,fixedpt,l2e2compZmmul
23,2118,-263.46,-108.95,110.0,-121.9,-121.24,121.9,0.04,4.84,676.22,8.53,14040.16,2,fixedpt,l2e2compZmmul
24,2123,-225.97,-104.62,104.97,-121.24,-121.24,121.9,0.04,4.6,714.47,8.67,14777.13,2,fixedpt,l2e2compZmmul
25,2126,-244.91,-98.03,100.51,-114.11,-112.7,114.81,0.13,4.69,674.39,7.81,15474.68,2,fixedpt,l2e2compZmmul
26,2132,-232.66,-100.82,102.85,-112.7,-112.7,114.81,0.13,4.75,679.74,8.18,16178.05,2,fixedpt,l2e2compZmmul
27,2134,-230.72,-105.23,107.8,-112.7,-112.7,114.81,0.13,4.91,728.83,8.12,16930.7,2,fixedpt,l2e2compZmmul
28,2130,-223.8,-89.87,92.41,-114.06,-113.57,115.51,0.12,5.34,731.91,8.82,17688.32,2,fixedpt,l2e2compZmmul
29,2140,-226.85,-92.87,95.25,-112.38,-111.03,113.13,0.13,5.47,707.34,8.76,18419.17,2,fixedpt,l2e2compZmmul
30,2142,-208.12,-89.41,92.08,-112.66,-112.47,114.57,0.13,5.77,714.48,9.13,19159.22,2,fixedpt,l2e2compZmmul
31,2140,-207.69,-91.4,93.76,-111.39,-105.95,107.39,0.09,5.5,701.51,10.14,19887.07,2,fixedpt,l2e2compZmmul
32,2135,-213.18,-90.33,92.15,-112.67,-112.53,114.63,0.13,5.58,709.74,8.62,20621.3,2,fixedpt,l2e2compZmmul
33,2135,-227.46,-94.86,96.87,-110.0,-105.95,107.39,0.09,5.44,728.29,10.05,21376.14,2,fixedpt,l2e2compZmmul
34,2131,-214.87,-95.74,97.76,-113.0,-112.53,114.63,0.13,5.88,724.12,10.03,22127.36,2,fixedpt,l2e2compZmmul
35,2132,-188.77,-101.08,102.76,-106.22,-105.95,107.39,0.09,5.06,776.87,9.9,22928.77,2,fixedpt,l2e2compZmmul
36,2136,-192.77,-93.1,96.48,-106.49,-105.53,106.97,0.09,5.27,779.9,9.77,23734.58,2,fixedpt,l2e2compZmmul
37,2139,-203.66,-89.95,92.47,-109.43,-108.85,110.47,0.1,5.41,778.91,10.32,24538.59,2,fixedpt,l2e2compZmmul
38,2144,-210.11,-76.16,79.11,-106.17,-105.98,107.61,0.1,5.53,755.41,10.35,25319.8,2,fixedpt,l2e2compZmmul
39,2140,-197.6,-92.3,94.82,-108.64,-105.63,107.27,0.1,5.6,832.49,10.44,26178.07,2,fixedpt,l2e2compZmmul
40,2130,-180.09,-83.53,85.5,-105.75,-105.33,106.77,0.09,5.16,875.58,9.95,27079.56,2,fixedpt,l2e2compZmmul
41,2128,-174.13,-88.09,89.58,-106.35,-106.34,107.59,0.08,5.36,875.33,10.65,27981.23,2,fixedpt,l2e2compZmmul
42,2137,-180.29,-97.24,99.24,-107.65,-104.63,106.54,0.12,5.21,888.88,10.52,28897.41,2,fixedpt,l2e2compZmmul
43,2136,-172.08,-92.32,94.34,-105.37,-104.86,107.09,0.14,5.27,934.65,11.04,29858.81,2,fixedpt,l2e2compZmmul
44,2139,-158.17,-85.62,88.27,-107.34,-102.73,104.16,0.09,5.21,976.21,10.99,30861.27,2,fixedpt,l2e2compZmmul
45,2146,-170.8,-85.43,88.32,-105.43,-97.12,99.39,0.14,5.29,913.56,10.9,31801.46,2,fixedpt,l2e2compZmmul
46,2148,-149.51,-78.69,81.4,-98.94,-97.12,99.39,0.14,5.31,991.57,11.12,32819.29,2,fixedpt,l2e2compZmmul
47,2150,-179.75,-79.87,82.7,-98.28,-92.3,94.94,0.16,5.52,957.7,11.5,33804.74,2,fixedpt,l2e2compZmmul
48,2151,-172.6,-83.4,85.41,-92.51,-92.31,94.96,0.16,5.74,979.01,11.12,34810.18,2,fixedpt,l2e2compZmmul
49,2144,-175.31,-76.05,79.17,-90.79,-88.61,91.27,0.16,5.61,988.38,11.81,35826.58,2,fixedpt,l2e2compZmmul
50,2145,-167.99,-72.12,75.82,-90.29,-89.53,92.01,0.15,5.67,1010.19,12.33,36864.1,2,fixedpt,l2e2compZmmul
51,2144,-160.33,-85.55,88.11,-89.6,-89.08,91.57,0.15,5.51,1048.31,11.89,37939.93,2,fixedpt,l2e2compZmmul
52,2146,-165.06,-79.28,81.99,-89.21,-87.83,90.8,0.18,5.57,1047.21,11.54,39014.86,2,fixedpt,l2e2compZmmul
53,2137,-167.74,-71.08,74.66,-88.67,-87.72,90.69,0.18,5.27,1039.04,11.29,40080.97,2,fixedpt,l2e2compZmmul
54,2137,-172.74,-69.05,72.57,-88.85,-85.61,87.7,0.13,5.57,1056.6,12.49,41165.03,2,fixedpt,l2e2compZmmul
55,2147,-130.8,-65.11,68.65,-87.55,-87.14,90.1,0.18,5.49,1188.63,12.35,42382.23,2,fixedpt,l2e2compZmmul
56,2143,-158.49,-64.59,67.76,-90.33,-89.96,92.62,0.16,5.72,1134.3,12.49,43544.83,2,fixedpt,l2e2compZmmul
57,2144,-177.05,-86.67,88.2,-87.01,-84.63,87.9,0.2,5.72,1070.52,12.23,44643.97,2,fixedpt,l2e2compZmmul
58,2150,-159.44,-64.83,68.71,-83.87,-82.62,85.84,0.19,5.63,1090.01,13.51,45765.43,2,fixedpt,l2e2compZmmul
59,2155,-162.38,-69.82,72.93,-82.98,-82.28,85.63,0.2,5.71,1115.85,13.9,46912.76,2,fixedpt,l2e2compZmmul
60,2156,-129.09,-74.23,77.16,-82.92,-82.62,85.84,0.19,5.24,1234.59,13.93,48176.7,2,fixedpt,l2e2compZmmul
61,2149,-148.85,-55.94,60.36,-82.59,-82.28,85.63,0.2,5.76,1185.11,14.29,49392.21,2,fixedpt,l2e2compZmmul
62,2151,-143.0,-63.81,67.88,-83.69,-82.01,85.18,0.19,5.84,1261.19,14.4,50685.29,2,fixedpt,l2e2compZmmul
63,2144,-146.54,-64.61,67.73,-84.1,-81.75,85.26,0.21,5.57,1284.43,13.75,51999.95,2,fixedpt,l2e2compZmmul
